iter	Logloss
311	0.2733005509
312	0.2728939249
313	0.2727361926
314	0.2725279944
315	0.2723895016
316	0.2723325988
317	0.2722598942
318	0.2720289432
319	0.271830984
320	0.2717326774
321	0.271584966
322	0.2714044455
323	0.2713231572
324	0.2712180747
325	0.2710941669
326	0.2709145955
327	0.2707157108
328	0.270585326
329	0.2703849528
330	0.2702193446
331	0.2699455511
332	0.2697650107
333	0.2696051656
334	0.2694677025
335	0.2693548675
336	0.2692570937
337	0.269071478
338	0.2688970545
339	0.2686694124
340	0.2684774235
341	0.2683433707
342	0.268141683
343	0.2678785813
344	0.2677537384
345	0.2675176645
346	0.2670854752
347	0.2668381434
348	0.2666518332
349	0.2665193416
350	0.2663604342
351	0.2662350922
352	0.2659851724
353	0.2657908952
354	0.2654750086
355	0.2652182844
356	0.2650579632
357	0.2648869833
358	0.2648025556
359	0.2646009797
360	0.2644305741
361	0.2642374245
362	0.2639663109
363	0.2637397001
364	0.2634979814
365	0.2633064699
366	0.2631419833
367	0.2629321826
368	0.2627941157
369	0.2625501791
370	0.2623831778
371	0.2622289024
372	0.2618768355
373	0.2618140614
374	0.261589853
375	0.2614047318
376	0.2612537218
377	0.2610454238
378	0.2608688907
379	0.2607622763
380	0.2605033637
381	0.2603567227
382	0.2602096393
383	0.2600770851
384	0.2598707581
385	0.2596564148
386	0.2594683331
387	0.2592910304
388	0.2590737769
389	0.2587762431
390	0.2585697887
391	0.2583080804
392	0.2581452879
393	0.2579310392
394	0.2577195975
395	0.2575911828
396	0.2573424853
397	0.2571165336
398	0.2567067915
399	0.2565522772
400	0.2563286268
401	0.2561869014
402	0.2559638607
403	0.2555580546
404	0.2552990562
405	0.254978808
406	0.2548021933
407	0.2546502059
408	0.2544127248
409	0.254184958
410	0.2539823032
411	0.2535975109
412	0.2533897117
413	0.2531676769
414	0.252955768
415	0.2528185168
416	0.2526648404
417	0.2524336155
418	0.252260551
419	0.2518649143
420	0.2516626772
421	0.251430118
422	0.2512431949
423	0.2510893081
424	0.2509373557
425	0.2507516896
426	0.2504917448
427	0.2503880694
428	0.2501924
429	0.2501016214
430	0.2499565395
431	0.2497990844
432	0.2495847485
433	0.2495682895
434	0.2493490958
435	0.2493356409
436	0.2491373141
437	0.2488987943
438	0.2485775447
439	0.2484356147
440	0.2481426121
441	0.2479565695
442	0.2477318753
443	0.2475195892
444	0.2473240448
445	0.2471616825
446	0.2470659701
447	0.2469872192
448	0.246877135
449	0.2467335511
450	0.2466310444
451	0.2463547015
452	0.2461972839
453	0.2460826973
454	0.2457496769
455	0.2455028269
456	0.2454009195
457	0.2452860079
458	0.2452254092
459	0.2449612633
460	0.2448528421
461	0.2446922705
462	0.2444695698
463	0.2442742428
464	0.2440929067
465	0.2439101422
466	0.2436778887
467	0.2434646052
468	0.2432413148
469	0.2430007862
470	0.242798466
471	0.2425583866
472	0.2423624889
473	0.2421907474
474	0.2420126304
475	0.2417898528
476	0.2415137167
477	0.241263386
478	0.2410844298
479	0.2409038729
480	0.2407937355
481	0.2407031668
482	0.24056335
483	0.2404213383
484	0.2400898969
485	0.2399105154
486	0.2397005898
487	0.239526803
488	0.239417331
489	0.2391972283
490	0.2391700126
491	0.2390012132
492	0.2387471518
493	0.2385545659
494	0.2385463155
495	0.2384236876
496	0.2382222529
497	0.2380691874
498	0.2378940165
499	0.2376612343
500	0.2375353825
501	0.2374003191
502	0.237382457
503	0.2371637185
504	0.2370873444
505	0.2370096152
506	0.2368713631
507	0.2366575913
508	0.236528121
509	0.2362497308
510	0.2360396489
511	0.2358808791
512	0.2357358615
513	0.2355413886
514	0.2354181141
515	0.2351662037
516	0.2349242924
517	0.2346522999
518	0.2344162508
519	0.2342346409
520	0.2340714547
521	0.2339336533
522	0.2337943651
523	0.23363517
524	0.233431091
525	0.2332540368
526	0.2331711992
527	0.2330265203
528	0.2327716077
529	0.2325983551
530	0.2324271583
531	0.232308942
532	0.2322234547
533	0.2319913116
534	0.2317975931
535	0.2316528456
536	0.2314147653
537	0.2311820046
538	0.2309876965
539	0.2308589147
540	0.2307281532
541	0.2305498129
542	0.2304003866
543	0.2303925888
544	0.2302324494
545	0.2300625421
546	0.2299138919
547	0.2297294763
548	0.2295084519
549	0.2293297042
550	0.2291914926
551	0.2291535291
552	0.2289575934
553	0.2287925822
554	0.2286891955
555	0.2286231996
556	0.228559336
557	0.2284017983
558	0.228272174
559	0.2280914868
560	0.2279399308
561	0.2277425071
562	0.2274821646
563	0.227253272
564	0.2270738326
565	0.2269287544
566	0.2269033827
567	0.2267726832
568	0.2265935446
569	0.2265792797
570	0.2264350674
571	0.2264038228
572	0.226211185
573	0.2259964577
574	0.2258101767
575	0.2256950367
576	0.2254986419
577	0.2254250211
578	0.225240671
579	0.2250641191
580	0.224875161
581	0.2247493974
582	0.2245938383
583	0.2244750944
584	0.224356802
585	0.2241374707
586	0.2240106031
587	0.2238661871
588	0.2237639233
589	0.2235992663
590	0.2233917189
591	0.2232325311
592	0.2230898745
593	0.2229204665
594	0.222780014
595	0.2225659987
596	0.2225026893
597	0.2223337578
598	0.2222557017
599	0.2219806099
600	0.2218526233
601	0.2218488471
602	0.2216503833
603	0.2215262123
604	0.2215246787
605	0.221339637
606	0.2211477585
607	0.2209744048
608	0.2208305299
609	0.220669767
610	0.2205006936
611	0.2204957793
612	0.2204113242
613	0.2202100683
614	0.2200602694
615	0.2198094122
616	0.2195726283
617	0.2194099908
618	0.2194086398
619	0.2193286219
620	0.2191912958
621	0.2190635413
622	0.218972305
623	0.2187996607
624	0.218674428
625	0.2184952765
626	0.2183143665
627	0.2183130978
628	0.2182377428
629	0.2181111623
630	0.2179613085
631	0.2177991638
632	0.2176500093
633	0.2176122668
634	0.2174618092
635	0.2172544596
636	0.2172370638
637	0.2172357962
638	0.2171148747
639	0.2169490989
640	0.2167300332
641	0.2165550067
642	0.2163894499
643	0.216231087
644	0.2161129347
645	0.2159751889
646	0.2158606733
647	0.2158593987
648	0.2158035029
649	0.2156763174
650	0.2154966391
651	0.2153233936
652	0.2151907756
653	0.2149514141
654	0.2148898856
655	0.2147894363
656	0.2146480328
657	0.2144745156
658	0.2143569768
659	0.2141836128
660	0.2140262802
661	0.2138473317
662	0.2136958059
663	0.2136945275
664	0.2135839447
665	0.2133307462
666	0.2132030759
667	0.2130579862
668	0.2129090666
669	0.2127311766
670	0.2125872485
671	0.2124776936
672	0.212327931
673	0.2121633038
674	0.2120486925
675	0.2118937071
676	0.2117327067
677	0.2116398217
678	0.2114802116
679	0.2113092981
680	0.2110930806
681	0.2108483841
682	0.2106731329
683	0.2105183184
684	0.2103709413
685	0.2100952275
686	0.20997383
687	0.2098292828
688	0.2096102201
689	0.2096089967
690	0.2094183296
691	0.2092814318
692	0.2091715131
693	0.2090407439
694	0.2088576053
695	0.2087067753
696	0.208627038
697	0.2085446747
698	0.2083030681
699	0.208258174
700	0.2080914636
701	0.2079649781
702	0.2078064938
703	0.2076601505
704	0.207590611
705	0.2074493354
706	0.2072958227
707	0.2071970468
708	0.2071959437
709	0.2070249973
710	0.2068735023
711	0.2067341266
712	0.2066031249
713	0.2066020374
714	0.2064616777
715	0.2063083201
716	0.2061451154
717	0.2060461576
718	0.2059472954
719	0.2059462274
720	0.2058012938
721	0.2056822678
722	0.2055323433
723	0.2054344095
724	0.2053553612
725	0.2053417001
726	0.205201781
727	0.2051096564
728	0.2050332595
729	0.2049918707
730	0.2048517716
731	0.2046855992
732	0.2045290851
733	0.2043728722
734	0.2042566618
735	0.204132902
736	0.2041299901
737	0.2041216891
738	0.204045072
739	0.2039811827
740	0.2038252314
741	0.2036877744
742	0.2035241467
743	0.2033928193
744	0.2033919755
745	0.2031703868
746	0.2031650527
747	0.2031641317
748	0.2030064659
749	0.2029129816
750	0.2029079588
751	0.2028074336
752	0.202649796
753	0.2024878368
754	0.2022837529
755	0.2021847951
756	0.2021839457
757	0.2020834128
758	0.2019876707
759	0.2019142607
760	0.2018409436
761	0.2015805331
762	0.2015796991
763	0.201574867
764	0.2014258548
765	0.2012405136
766	0.201091812
767	0.2009574338
768	0.2008497391
769	0.2007313466
770	0.2005758838
771	0.2004907643
772	0.2004880519
773	0.2003492563
774	0.2001958574
775	0.2001912285
776	0.199980933
777	0.1999802452
778	0.1998562465
779	0.199658777
780	0.1996545415
781	0.1995365006
782	0.1995251766
783	0.1994338845
784	0.1993646733
785	0.1992910625
786	0.1991827796
787	0.1990861612
788	0.1989708393
789	0.1989701366
790	0.1987647532
791	0.1986130776
792	0.1985041745
793	0.198373684
794	0.1982647722
795	0.1980962169
796	0.1980021826
797	0.1980015762
798	0.1980009254
799	0.197830034
800	0.1977123278
801	0.1975414045
802	0.1973847478
803	0.197217373
804	0.1971477182
805	0.1970407032
806	0.1970368255
807	0.1968927841
808	0.196719854
809	0.1966181855
810	0.1965158973
811	0.1965152779
812	0.1964055369
813	0.1963142135
814	0.196172673
815	0.1960243451
816	0.1958792714
817	0.1958787107
818	0.1956636811
819	0.1955550367
820	0.1954622671
821	0.1952499644
822	0.1951522113
823	0.1951079232
824	0.1949234369
825	0.1947927538
826	0.194710305
827	0.1945816168
828	0.1944024052
829	0.1942188623
830	0.1941045774
831	0.1939621952
832	0.1939201494
833	0.1937949571
834	0.1937943557
835	0.1936485531
836	0.1935113814
837	0.1933986993
838	0.1932072304
839	0.1930808422
840	0.1929834434
841	0.192876942
842	0.192808178
843	0.1926163095
844	0.1925016132
845	0.1923626071
846	0.1921709881
847	0.1920901305
848	0.1919034322
849	0.1918019713
850	0.1916828423
851	0.1915505675
852	0.19138857
853	0.1912283302
854	0.191127622
855	0.1910317016
856	0.1908615145
857	0.1907927061
858	0.1906715249
859	0.1906691095
860	0.1905959264
861	0.1905043869
862	0.1903726655
863	0.1903187113
864	0.1901834563
865	0.1900099998
866	0.1899174571
867	0.1898089672
868	0.1897197074
869	0.189690894
870	0.1895872516
871	0.1895425947
872	0.1895383428
873	0.1894039879
874	0.1893060871
875	0.1892279116
876	0.189176215
877	0.1891720323
878	0.1889845982
879	0.1887914787
880	0.1886846081
881	0.1885524763
882	0.1884422093
883	0.1883579163
884	0.1883063443
885	0.1882185829
886	0.1880556223
887	0.1878253105
888	0.1876657537
889	0.1875812004
890	0.1874800391
891	0.1873915393
892	0.1873176937
893	0.1872021405
894	0.1870951745
895	0.186922977
896	0.1867792568
897	0.1867018592
898	0.1866078838
899	0.1864803872
900	0.1863282186
901	0.1862084941
902	0.1860055342
903	0.1859429448
904	0.1858311911
905	0.1857939213
906	0.1856839843
907	0.1855650417
908	0.1854827994
909	0.185350695
910	0.18530142
911	0.1852064778
912	0.1850310176
913	0.1849067758
914	0.1847947939
915	0.1846860975
916	0.1845245437
917	0.1844585063
918	0.1844579621
919	0.1843511965
920	0.1842224776
921	0.1841254341
922	0.184041758
923	0.1839073459
924	0.18373981
925	0.183652151
926	0.18351949
927	0.1834038144
928	0.1832509126
929	0.1831496035
930	0.1830887988
931	0.1829405901
932	0.18284649
933	0.1826787638
934	0.1825381275
935	0.1825361044
936	0.1825306924
937	0.1824678239
938	0.1824027665
939	0.1822096741
940	0.1820914242
941	0.1819991406
942	0.1818947589
943	0.1817491661
944	0.18166471
945	0.1816300366
946	0.1815416561
947	0.1814158797
948	0.1812947806
949	0.1811788837
950	0.1811154562
951	0.1809946532
952	0.1808289683
953	0.1807130382
954	0.1805282135
955	0.1804441554
956	0.1804392925
957	0.1802660583
958	0.1801119527
959	0.1800196136
960	0.1800191836
961	0.1798984397
962	0.17984273
963	0.1797178921
964	0.1796267616
965	0.1796263269
966	0.1794534086
967	0.1792743205
968	0.1791731424
969	0.1790337305
970	0.1789480621
971	0.178871938
972	0.1787962149
973	0.1786856445
974	0.1786065091
975	0.178453788
976	0.1783543111
977	0.1782741737
978	0.1782704027
979	0.178203599
980	0.1780753875
981	0.1779865518
982	0.1778713708
983	0.1777737316
984	0.1776967056
985	0.1776173071
986	0.1775174385
987	0.1774415118
988	0.1773210673
989	0.1772124078
990	0.1770658326
991	0.1768975509
992	0.1767854498
993	0.176784959
994	0.1767647523
995	0.1766611446
996	0.1765856105
997	0.1765851675
998	0.1764833474
999	0.1764230147
